"","Month","Year","Start.Date","Report.Type","Security.Type","Number.of.CUSIPs","PCT.of.CUSIPs","Trade.Count","PCT.of.Trade.Count","Par.Traded","PCT.of.Par.Traded","Avg.Trade.Size"
"5584","May","2013",2013-05-01,"Customer Only Buy and Sell","Short Variable",2868,0.0213780971406422,15666,0.0287763705329672,87071410000,0.427943118063619,5557986.08451423
"5587","May","2013",2013-05-01,"Customer Bought Only","Bond",116161,0.953679301823436,327732,0.961023271089425,59930339238,0.461233896406419,182863.86205192
"5592","May","2013",2013-05-01,"Customer Bought Only","CP",589,0.00483567728216875,746,0.00218752932344938,13117901000,0.100957556186621,17584317.69437
"5588","May","2013",2013-05-01,"Customer Bought Only","Long Note",1845,0.0151474101623113,3408,0.00999343154733978,4176073402,0.0321397581154081,1225373.6508216
"5590","May","2013",2013-05-01,"Customer Bought Only","Long Variable",151,0.00123970673957128,388,0.00113774983578868,395035396,0.00304025836049336,1018132.46391753
"5593","May","2013",2013-05-01,"Customer Bought Only","Other",85,0.000697848164659327,176,0.000516092709017547,598579188,0.00460676536624664,3401018.11363636
"5589","May","2013",2013-05-01,"Customer Bought Only","Short Note",439,0.00360418052100523,701,0.00205557380125739,1102713453,0.00848666683709464,1573057.70756063
"5591","May","2013",2013-05-01,"Customer Bought Only","Short Variable",2533,0.0207958753068479,7873,0.0230863516937224,50614169500,0.389535098727717,6428828.84542106
"5594","May","2013",2013-05-01,"Customer Sold Only","Bond",98152,0.9687231669644,194218,0.954946627266067,33483703322,0.455374081251538,172402.678031902
"5599","May","2013",2013-05-01,"Customer Sold Only","CP",107,0.00105604958498238,132,0.000649028178640089,1792803000,0.024381891427571,13581840.9090909
"5595","May","2013",2013-05-01,"Customer Sold Only","Long Note",580,0.00572438092794189,811,0.00398758979452358,1265232767,0.0172070037564636,1560089.72503083
"5597","May","2013",2013-05-01,"Customer Sold Only","Long Variable",145,0.00143109523198547,265,0.00130297323742139,116095740,0.00157888721063246,438097.132075472
"5600","May","2013",2013-05-01,"Customer Sold Only","Other",70,0.000690873560268849,121,0.000594942497086748,292517823,0.00397820496787177,2417502.66942149
"5596","May","2013",2013-05-01,"Customer Sold Only","Short Note",34,0.000335567157844869,41,0.000201592085789725,122510340,0.0016661249499442,2988057.07317073
"5598","May","2013",2013-05-01,"Customer Sold Only","Short Variable",2233,0.0220388665725763,7793,0.0383172469404713,36457240500,0.495813806435979,4678203.58013602
"5496","June","2013",2013-06-01,"Total Customer and Interdealer","Bond",126301,0.958954345630832,963202,0.976134810099002,170631377335,0.589578739005915,177150.148499484
"5501","June","2013",2013-06-01,"Total Customer and Interdealer","CP",630,0.00478334484879315,1098,0.00111274272840869,15950315000,0.0551127626777832,14526698.5428051
"5497","June","2013",2013-06-01,"Total Customer and Interdealer","Long Note",1743,0.0132339207483277,4759,0.00482289858333055,10134846680,0.0350187065177433,2129616.86909014
"5499","June","2013",2013-06-01,"Total Customer and Interdealer","Long Variable",174,0.00132111429157144,1037,0.00105092368794154,2283249783,0.00788926133587826,2201783.78302797
"5502","June","2013",2013-06-01,"Total Customer and Interdealer","Other",74,0.000561853204461418,193,0.000195591390330489,650193861,0.00224660014274606,3368880.10880829
"5498","June","2013",2013-06-01,"Total Customer and Interdealer","Short Note",268,0.00203481971345487,595,0.000602989001277931,2928930654,0.0101202678463458,4922572.52773109
"5500","June","2013",2013-06-01,"Total Customer and Interdealer","Short Variable",2517,0.0191106015625593,15867,0.0160800445097091,86833451900,0.300033662473588,5472581.57811811
"5503","June","2013",2013-06-01,"Interdealer Only","Bond",78691,0.98506584547594,345179,0.991096244401057,51513912513,0.901691145437896,149238.257579401
"5508","June","2013",2013-06-01,"Interdealer Only","CP",22,0.000275399329027089,53,0.00015217640978523,87735000,0.0015356991691328,1655377.35849057
"5504","June","2013",2013-06-01,"Interdealer Only","Long Note",525,0.0065720294426919,939,0.00269610658091191,467637639,0.00818545316769276,498016.654952077
"5506","June","2013",2013-06-01,"Interdealer Only","Long Variable",76,0.000951379500275399,219,0.000628804410244631,80965000,0.00141719819033267,369703.196347032
"5509","June","2013",2013-06-01,"Interdealer Only","Other",17,0.000212808572430024,37,0.00010623636154818,3856044,6.74955669566252e-05,104217.405405405
"5505","June","2013",2013-06-01,"Interdealer Only","Short Note",70,0.00087627059235892,108,0.000310095325600092,172640600,0.00302187298089232,1598524.07407407
"5507","June","2013",2013-06-01,"Interdealer Only","Short Variable",483,0.00604626708727655,1745,0.00501033651085334,4803583000,0.0840811354870968,2752769.62750716
"5510","June","2013",2013-06-01,"Customer Only Buy and Sell","Bond",125917,0.958936554234668,618023,0.967973486657969,119117464822,0.512813935904068,192739.533677549
"5515","June","2013",2013-06-01,"Customer Only Buy and Sell","CP",630,0.00479784325522241,1045,0.00163672273290408,15862580000,0.0682901713493383,15179502.3923445
"5511","June","2013",2013-06-01,"Customer Only Buy and Sell","Long Note",1740,0.0132511861334714,3820,0.00598304386573548,9667209041,0.0416184102384204,2530682.99502618
"5513","June","2013",2013-06-01,"Customer Only Buy and Sell","Long Variable",174,0.00132511861334714,818,0.00128118583302922,2202284783,0.00948108095852694,2692279.68581907
"5516","June","2013",2013-06-01,"Customer Only Buy and Sell","Other",74,0.000563556191883268,156,0.00024433372854836,646337817,0.00278255619656369,4143191.13461538
"5512","June","2013",2013-06-01,"Customer Only Buy and Sell","Short Note",264,0.00201052479266463,487,0.000762759780788791,2756290054,0.0118661352740939,5659733.17043121
"5514","June","2013",2013-06-01,"Customer Only Buy and Sell","Short Variable",2510,0.0191152167787433,14122,0.0221184674010253,82029868900,0.353147710078988,5808658.04418638
"5517","June","2013",2013-06-01,"Customer Bought Only","Bond",118979,0.959794454796996,406596,0.97146734585629,72271799842,0.50599936557562,177748.428026837
"5522","June","2013",2013-06-01,"Customer Bought Only","CP",629,0.00507409468954446,879,0.00210016772670582,13737732000,0.0961825178236148,15628819.112628
"5518","June","2013",2013-06-01,"Customer Bought Only","Long Note",1712,0.0138105725095391,3149,0.00752380906871061,8220554041,0.0575548850107479,2610528.43474119
"5520","June","2013",2013-06-01,"Customer Bought Only","Long Variable",166,0.00133910925034083,548,0.00130931958388486,2033213000,0.014235213324274,3710242.70072993
"5523","June","2013",2013-06-01,"Customer Bought Only","Other",63,0.000508216161273928,93,0.00022220204617024,553626650,0.00387612781580345,5952974.7311828
"5519","June","2013",2013-06-01,"Customer Bought Only","Short Note",262,0.00211353387704396,464,0.00110862096153754,2624120054,0.018372353883826,5655431.15086207
"5521","June","2013",2013-06-01,"Customer Bought Only","Short Variable",2152,0.0173600187152618,6809,0.0162685347567007,43388777450,0.303779536566114,6372268.68115729
"5524","June","2013",2013-06-01,"Customer Sold Only","Bond",98502,0.97165009469697,211427,0.961324585214588,46845664980,0.52369487275503,221568.981161346
"5529","June","2013",2013-06-01,"Customer Sold Only","CP",119,0.00117384785353535,166,0.000754775317937736,2124848000,0.0237540016447383,12800289.1566265
"5525","June","2013",2013-06-01,"Customer Sold Only","Long Note",521,0.00513928345959596,671,0.00305092914660374,1446655000,0.0161723780945126,2155968.70342772
"5527","June","2013",2013-06-01,"Customer Sold Only","Long Variable",145,0.00143031881313131,270,0.00122764660146499,169071783,0.00189007938989558,626191.788888889
"5530","June","2013",2013-06-01,"Customer Sold Only","Other",44,0.000434027777777778,63,0.000286450873675165,92711167,0.00103643235346886,1471605.82539683
"5526","June","2013",2013-06-01,"Customer Sold Only","Short Note",17,0.000167692550505051,23,0.000104577303087759,132170000,0.00147754869872342,5746521.73913043
"5528","June","2013",2013-06-01,"Customer Sold Only","Short Variable",2028,0.0200047348484848,7313,0.0332510355426425,38641091450,0.431974687063631,5283890.53056201
"5461","July","2013",2013-07-01,"Total Customer and Interdealer","Bond",122124,0.962948361101693,973444,0.978445815006312,165339640536,0.641823832266754,169850.181968352
"5466","July","2013",2013-07-01,"Total Customer and Interdealer","CP",520,0.00410020264463071,872,0.000876480568667026,11686067000,0.0453635696905544,13401452.9816514
"5462","July","2013",2013-07-01,"Total Customer and Interdealer","Long Note",1426,0.0112440172523911,4018,0.0040386455560827,4956901815,0.0192419537671646,1233673.92110503
"5464","July","2013",2013-07-01,"Total Customer and Interdealer","Long Variable",177,0.00139564590019161,1149,0.00115490386857616,2406911695,0.00934327232722035,2094788.24630113
"5467","July","2013",2013-07-01,"Total Customer and Interdealer","Other",80,0.000630800406866262,269,0.000270382193774576,708205789,0.00274914927875697,2632735.27509294
"5463","July","2013",2013-07-01,"Total Customer and Interdealer","Short Note",226,0.00178201114939719,473,0.000475430400205852,1236189801,0.0047987044904343,2613509.09302326
"5465","July","2013",2013-07-01,"Total Customer and Interdealer","Short Variable",2270,0.0178989615448302,14663,0.0147383424063814,71275153367,0.276679518179115,4860884.76894224
"5468","July","2013",2013-07-01,"Interdealer Only","Bond",73078,0.986207827260459,312467,0.991260127782959,48340968499,0.914979105702127,154707.436302074
"5473","July","2013",2013-07-01,"Interdealer Only","CP",19,0.000256410256410256,39,0.000123722329025258,163937000,0.0031029359632005,4203512.82051282
"5469","July","2013",2013-07-01,"Interdealer Only","Long Note",418,0.00564102564102564,728,0.00230948347513816,415300209,0.00786064130751926,570467.320054945
"5471","July","2013",2013-07-01,"Interdealer Only","Long Variable",85,0.00114709851551957,221,0.000701093197809798,94884044,0.00179592838993942,429339.56561086
"5474","July","2013",2013-07-01,"Interdealer Only","Other",22,0.000296896086369771,109,0.000345788047788543,31086264,0.000588388750112208,285195.082568807
"5470","July","2013",2013-07-01,"Interdealer Only","Short Note",49,0.000661268556005398,68,0.000215720983941476,86075000,0.00162919422114888,1265808.82352941
"5472","July","2013",2013-07-01,"Interdealer Only","Short Variable",429,0.00578947368421053,1590,0.00504406418333746,3700615000,0.0700438056659523,2327430.81761006
"5475","July","2013",2013-07-01,"Customer Only Buy and Sell","Bond",121840,0.963017412404461,660977,0.972502670429299,116998672037,0.571348964181539,177008.688709289
"5480","July","2013",2013-07-01,"Customer Only Buy and Sell","CP",520,0.00411005461630269,833,0.00122560198685825,11522130000,0.0562669381288632,13832088.8355342
"5476","July","2013",2013-07-01,"Customer Only Buy and Sell","Long Note",1419,0.0112157067317952,3290,0.00484061288927208,4541601606,0.0221783660287419,1380426.02006079
"5478","July","2013",2013-07-01,"Customer Only Buy and Sell","Long Variable",177,0.00139899935977995,928,0.00136537652317462,2312027651,0.0112905093755267,2491409.10668103
"5481","July","2013",2013-07-01,"Customer Only Buy and Sell","Other",73,0.000576988436519416,160,0.000235409745374934,677119525,0.0033066318830824,4231997.03125
"5477","July","2013",2013-07-01,"Customer Only Buy and Sell","Short Note",223,0.00176258111429904,405,0.000595880917980302,1150114801,0.00561644751004865,2839789.63209877
"5479","July","2013",2013-07-01,"Customer Only Buy and Sell","Short Variable",2267,0.0179182573368427,13073,0.0192344475080407,67574538367,0.329992142892198,5169015.40327392
"5482","July","2013",2013-07-01,"Customer Bought Only","Bond",114795,0.964355919958333,448383,0.976445941737678,72431775714,0.578786987731053,161539.968540288
"5487","July","2013",2013-07-01,"Customer Bought Only","CP",520,0.0043683529629194,709,0.00154399290939222,9892919000,0.0790522216449067,13953341.325811
"5483","July","2013",2013-07-01,"Customer Bought Only","Long Note",1390,0.0116769434970346,2664,0.00580140636194765,4125157606,0.0329632612366163,1548482.58483483
"5485","July","2013",2013-07-01,"Customer Bought Only","Long Variable",168,0.00141131403417396,584,0.00127177977303958,2078055389,0.0166053007410271,3558314.02226027
"5488","July","2013",2013-07-01,"Customer Bought Only","Other",63,0.000529242762815235,89,0.000193815753083086,541250431,0.00432501762491064,6081465.51685393
"5484","July","2013",2013-07-01,"Customer Bought Only","Short Note",223,0.00187335136679044,384,0.000836238754875337,1107669801,0.00885115491373393,2884556.7734375
"5486","July","2013",2013-07-01,"Customer Bought Only","Short Variable",1879,0.0157848754179338,6386,0.0139068247099841,34967270405,0.279416056107752,5475613.90620106
"5489","July","2013",2013-07-01,"Customer Sold Only","Bond",101625,0.974745343283009,212594,0.964289440142969,44566896323,0.559659900542099,209633.838786607
"5494","July","2013",2013-07-01,"Customer Sold Only","CP",90,0.000863243108442518,124,0.00056244245170479,1629211000,0.0204592229087205,13138798.3870968
"5490","July","2013",2013-07-01,"Customer Sold Only","Long Note",485,0.00465192119549579,626,0.00283942721586451,416444000,0.00522959925080251,665246.006389776
"5492","July","2013",2013-07-01,"Customer Sold Only","Long Variable",154,0.00147710487444609,344,0.00156032422085845,233972262,0.00293816495390441,680151.924418605
"5495","July","2013",2013-07-01,"Customer Sold Only","Other",41,0.000393255193846036,71,0.000322043661863227,135869094,0.0017062099878726,1913649.21126761
"5491","July","2013",2013-07-01,"Customer Sold Only","Short Note",19,0.000182240211782309,21,9.52523506919403e-05,42445000,0.000533013658980109,2021190.47619048
"5493","July","2013",2013-07-01,"Customer Sold Only","Short Variable",1844,0.0176868921329778,6687,0.0303310699560478,32607267962,0.409473888697621,4876217.73022282
"5321","August","2013",2013-08-01,"Total Customer and Interdealer","Bond",119574,0.960217782346139,993987,0.97506967326891,159485531852,0.540378565527629,160450.319623899
"5326","August","2013",2013-08-01,"Total Customer and Interdealer","CP",641,0.00514743672105872,1034,0.00101432115526667,15590812000,0.0528257361413144,15078154.7388781
"5322","August","2013",2013-08-01,"Total Customer and Interdealer","Long Note",1392,0.0111782089168701,6171,0.0060535549798362,24624019594,0.0834325987518289,3990280.27775077
"5324","August","2013",2013-08-01,"Total Customer and Interdealer","Long Variable",182,0.00146151869459077,1424,0.00139689876702103,970653914,0.00328882854501087,681638.984550562
"5327","August","2013",2013-08-01,"Total Customer and Interdealer","Other",88,0.000706668379802133,227,0.000222679789405739,1598626579,0.00541656366908575,7042407.83700441
"5323","August","2013",2013-08-01,"Total Customer and Interdealer","Short Note",225,0.00180682256199409,481,0.000471845721163703,857976305,0.00290704742661446,1783734.52182952
"5325","August","2013",2013-08-01,"Total Customer and Interdealer","Short Variable",2426,0.0194815623795452,16077,0.0157710263183968,92009052500,0.311750659938517,5723023.72955153
"5328","August","2013",2013-08-01,"Interdealer Only","Bond",72176,0.985687752649405,316397,0.98912081831454,45278508795,0.8193992506806,143106.631210157
"5333","August","2013",2013-08-01,"Interdealer Only","CP",14,0.000191194143996504,24,7.50288392100714e-05,155864000,0.00282065041908324,6494333.33333333
"5329","August","2013",2013-08-01,"Interdealer Only","Long Note",429,0.00585873484103573,1170,0.00365765591149098,3181715773,0.057579094136659,2719415.19059829
"5331","August","2013",2013-08-01,"Interdealer Only","Long Variable",109,0.00148858297825849,350,0.00109417057181354,117842348,0.00213257755653617,336692.422857143
"5334","August","2013",2013-08-01,"Interdealer Only","Other",17,0.00023216431771004,43,0.000134426670251378,11074044,0.000200405525647656,257535.906976744
"5330","August","2013",2013-08-01,"Interdealer Only","Short Note",50,0.000682836228558942,82,0.000256348533967744,91020000,0.00164717703347121,1110000
"5332","August","2013",2013-08-01,"Interdealer Only","Short Variable",429,0.00585873484103573,1811,0.00566155115872664,6422152000,0.116220844648003,3546191.05466593
"5335","August","2013",2013-08-01,"Customer Only Buy and Sell","Bond",119341,0.960243639465088,677590,0.968644392472596,114207023057,0.476103631898036,168548.861489987
"5340","August","2013",2013-08-01,"Customer Only Buy and Sell","CP",641,0.00515762540029932,1010,0.00144383895334542,15434948000,0.0643448590485513,15282126.7326733
"5336","August","2013",2013-08-01,"Customer Only Buy and Sell","Long Note",1386,0.0111520574178079,5001,0.00714914713433706,21442303821,0.0893881869273845,4287603.24355129
"5338","August","2013",2013-08-01,"Customer Only Buy and Sell","Long Variable",182,0.00146441158011619,1074,0.0015353297385079,852811566,0.00355518139803544,794051.737430168
"5341","August","2013",2013-08-01,"Customer Only Buy and Sell","Other",88,0.000708067137638596,184,0.000263036007342135,1587552535,0.0066181527852731,8628002.9076087
"5337","August","2013",2013-08-01,"Customer Only Buy and Sell","Short Note",223,0.00179430649651599,399,0.000570387863747348,766956305,0.00319726994490832,1922196.25313283
"5339","August","2013",2013-08-01,"Customer Only Buy and Sell","Short Variable",2421,0.0194798925025346,14266,0.0203938678301245,85586900500,0.356792717997812,5999362.15477359
"5342","August","2013",2013-08-01,"Customer Bought Only","Bond",112784,0.961344709723063,471573,0.972311454385755,67992708628,0.461217325271301,144182.785333342
"5347","August","2013",2013-08-01,"Customer Bought Only","CP",641,0.00546373562679532,856,0.00176494117550031,13170239000,0.089338144153038,15385793.2242991
"5343","August","2013",2013-08-01,"Customer Bought Only","Long Note",1361,0.0116008489673454,4388,0.00904738537160672,18320193821,0.124272013324291,4175066.96011851
"5345","August","2013",2013-08-01,"Customer Bought Only","Long Variable",176,0.00150018326102336,684,0.00141030346266613,587214000,0.00398326932265102,858500
"5348","August","2013",2013-08-01,"Customer Bought Only","Other",71,0.000605187565526471,113,0.000232988729943382,1063973818,0.00721729091837606,9415697.50442478
"5344","August","2013",2013-08-01,"Customer Bought Only","Short Note",222,0.00189227661333629,366,0.00075463606335644,669636305,0.00454236743510864,1829607.39071038
"5346","August","2013",2013-08-01,"Customer Bought Only","Short Variable",2064,0.0175930582429104,7022,0.0144782908111719,45616144000,0.309429589575234,6496175.44859015
"5349","August","2013",2013-08-01,"Customer Sold Only","Bond",100195,0.972748101978602,206017,0.960353716635124,46214314429,0.499839077042012,224322.820102225
"5354","August","2013",2013-08-01,"Customer Sold Only","CP",117,0.00113590027378109,154,0.000717875089734386,2264709000,0.0244943600335744,14705902.5974026
"5350","August","2013",2013-08-01,"Customer Sold Only","Long Note",440,0.00427176171336479,613,0.00285751577926739,3122110000,0.0337677319268935,5093164.7634584
"5352","August","2013",2013-08-01,"Customer Sold Only","Long Variable",156,0.00151453369837479,390,0.00181799535711955,265597566,0.00287261736746092,681019.4
"5355","August","2013",2013-08-01,"Customer Sold Only","Other",52,0.00050484456612493,71,0.000330968385526892,523578717,0.00566285805377864,7374348.12676056
"5351","August","2013",2013-08-01,"Customer Sold Only","Short Note",28,0.000271839381759577,33,0.000153830376371654,97320000,0.00105258164226285,2949090.90909091
"5353","August","2013",2013-08-01,"Customer Sold Only","Short Variable",2014,0.0195530183879925,7244,0.0337680983768565,39970756500,0.432310773934017,5517774.22694644
"5671","September","2013",2013-09-01,"Total Customer and Interdealer","Bond",113596,0.960050032538053,892472,0.97700972004646,166587233708,0.609266320496908,186658.218642153
"5676","September","2013",2013-09-01,"Total Customer and Interdealer","CP",607,0.00513002543884114,958,0.00104874473575026,15287787000,0.0559126502475992,15958024.0083507
"5672","September","2013",2013-09-01,"Total Customer and Interdealer","Long Note",1254,0.010598108567227,3701,0.00405157021608739,4110982829,0.0150352660651122,1110776.23047825
"5674","September","2013",2013-09-01,"Total Customer and Interdealer","Long Variable",159,0.00134377931594027,1358,0.00148663397823472,1543752524,0.00564602940525404,1136783.8910162
"5677","September","2013",2013-09-01,"Total Customer and Interdealer","Other",110,0.000929658646247982,282,0.000308711915951539,1515203227,0.00554161489071536,5373061.08865248
"5673","September","2013",2013-09-01,"Total Customer and Interdealer","Short Note",203,0.00171564277443946,441,0.000482772889839109,1369398230,0.00500835629667468,3105211.40589569
"5675","September","2013",2013-09-01,"Total Customer and Interdealer","Short Variable",2394,0.0202327527192515,14261,0.0156118462176769,83008328266,0.303589762597736,5820652.7078045
"5678","September","2013",2013-09-01,"Interdealer Only","Bond",69354,0.985072082948654,296556,0.990510926963196,51285338736,0.842291147635168,172936.439444827
"5683","September","2013",2013-09-01,"Interdealer Only","CP",15,0.000213053050209502,35,0.000116901638960978,127623000,0.00209603223424136,3646371.42857143
"5679","September","2013",2013-09-01,"Interdealer Only","Long Note",399,0.00566721113557276,698,0.00233135268556465,495442544,0.00813696232214055,709803.071633238
"5681","September","2013",2013-09-01,"Interdealer Only","Long Variable",84,0.00119309708117321,319,0.00106547493795863,168679174,0.00277032342092889,528774.840125392
"5684","September","2013",2013-09-01,"Interdealer Only","Other",20,0.00028407073361267,49,0.00016366229454537,162595000,0.00267039923153722,3318265.30612245
"5680","September","2013",2013-09-01,"Interdealer Only","Short Note",44,0.000624955613947873,58,0.000193722715992478,59110000,0.000970800446361603,1019137.93103448
"5682","September","2013",2013-09-01,"Interdealer Only","Short Variable",489,0.00694552943682977,1682,0.00561795876378187,8589111033,0.141064334709622,5106486.93995244
"5685","September","2013",2013-09-01,"Customer Only Buy and Sell","Bond",113300,0.960104399701715,595916,0.97042711325634,115301894972,0.542508344073497,193486.825277388
"5690","September","2013",2013-09-01,"Customer Only Buy and Sell","CP",606,0.00513524506813097,923,0.00150307128107921,15160164000,0.0713302714540805,16424879.7399783
"5686","September","2013",2013-09-01,"Customer Only Buy and Sell","Long Note",1246,0.0105586061961901,3003,0.00489027416801829,3615540285,0.0170115224335445,1203976.11888112
"5688","September","2013",2013-09-01,"Customer Only Buy and Sell","Long Variable",159,0.00134736628025219,1039,0.00169197298054312,1375073350,0.00646987429191214,1323458.46968239
"5691","September","2013",2013-09-01,"Customer Only Buy and Sell","Other",109,0.000923666192122568,233,0.000379431861854233,1352608227,0.00636417336929419,5805185.52360515
"5687","September","2013",2013-09-01,"Customer Only Buy and Sell","Short Note",202,0.00171174835604366,383,0.000623701300816186,1310288230,0.0061650530382776,3421118.09399478
"5689","September","2013",2013-09-01,"Customer Only Buy and Sell","Short Variable",2386,0.0202189682055454,12579,0.0204844351513493,74419217233,0.350150761339394,5916147.32753001
"5692","September","2013",2013-09-01,"Customer Bought Only","Bond",105606,0.961426763653578,402850,0.975168721012423,66110508327,0.526783023304322,164107.008382773
"5697","September","2013",2013-09-01,"Customer Bought Only","CP",604,0.00549875731726191,757,0.00183245059403352,12934009000,0.103061019146372,17085877.1466314
"5693","September","2013",2013-09-01,"Customer Bought Only","Long Note",1221,0.0111158653714848,2322,0.0056208061814344,3000080285,0.0239052973979713,1292024.23987941
"5695","September","2013",2013-09-01,"Customer Bought Only","Long Variable",147,0.00133827371794288,653,0.00158070044637238,1115044958,0.00888492266902731,1707572.67687596
"5698","September","2013",2013-09-01,"Customer Bought Only","Other",100,0.000910390284314886,153,0.000370363198001491,1030912664,0.00821453810668765,6737991.26797386
"5694","September","2013",2013-09-01,"Customer Bought Only","Short Note",200,0.00182078056862977,354,0.000856918771846587,1269218230,0.0101134090986757,3585362.23163842
"5696","September","2013",2013-09-01,"Customer Bought Only","Short Variable",1965,0.0178891690867875,6019,0.0145700397958887,40038781733,0.319037790276944,6652065.41501911
"5699","September","2013",2013-09-01,"Customer Sold Only","Bond",96180,0.97145627537725,193066,0.960680307312607,49191386645,0.565182867218615,254790.520573275
"5704","September","2013",2013-09-01,"Customer Sold Only","CP",106,0.00107064218330202,166,0.000826002149595956,2226155000,0.0255773368385203,13410572.2891566
"5700","September","2013",2013-09-01,"Customer Sold Only","Long Note",503,0.00508050017170677,681,0.00338859917996895,615460000,0.00707130803139751,903759.177679883
"5702","September","2013",2013-09-01,"Customer Sold Only","Long Variable",139,0.00140395531583944,386,0.00192070379363879,260028392,0.00298758791268479,673648.683937824
"5705","September","2013",2013-09-01,"Customer Sold Only","Other",47,0.000474718703916934,80,0.000398073325106485,321695563,0.00369611090616262,4021194.5375
"5701","September","2013",2013-09-01,"Customer Sold Only","Short Note",24,0.000242409550936307,29,0.000144301580351101,41070000,0.000471872454504754,1416206.89655172
"5703","September","2013",2013-09-01,"Customer Sold Only","Short Variable",2007,0.0202714986970487,6560,0.0326420126587317,34380435500,0.395012916638115,5240920.04573171
"5636","October","2013",2013-10-01,"Total Customer and Interdealer","Bond",118242,0.958519443250999,894762,0.974908230740986,158377781205,0.581945096247011,177005.484369028
"5641","October","2013",2013-10-01,"Total Customer and Interdealer","CP",589,0.0047746820256325,914,0.000995869429968261,14655859000,0.053851652747288,16034856.6739606
"5637","October","2013",2013-10-01,"Total Customer and Interdealer","Long Note",1465,0.0118759069058601,4218,0.00459581756630867,4004934357,0.0147157757364374,949486.571123755
"5639","October","2013",2013-10-01,"Total Customer and Interdealer","Long Variable",168,0.00136187874415324,1677,0.00182721338518247,2622475392,0.00963605300435082,1563789.73881932
"5642","October","2013",2013-10-01,"Total Customer and Interdealer","Other",127,0.00102951547921108,424,0.000461978816527946,1589881552,0.00584187861302591,3749720.64150943
"5638","October","2013",2013-10-01,"Total Customer and Interdealer","Short Note",244,0.00197796674746066,511,0.000556771639730614,1273335091,0.0046787567450989,2491849.49315068
"5640","October","2013",2013-10-01,"Total Customer and Interdealer","Short Variable",2524,0.0204606068466833,15285,0.0166541184212964,89628179100,0.329330786906788,5863799.74484789
"5643","October","2013",2013-10-01,"Interdealer Only","Bond",71731,0.984328900964692,292327,0.989747930456569,46704625523,0.885653328328811,159768.428927195
"5648","October","2013",2013-10-01,"Interdealer Only","CP",14,0.000192115049469625,25,8.46439030996597e-05,88777000,0.00168346592331261,3551080
"5644","October","2013",2013-10-01,"Interdealer Only","Long Note",489,0.00671030422790334,897,0.00303702324321579,563649826,0.0106884133813046,628372.158305463
"5646","October","2013",2013-10-01,"Interdealer Only","Long Variable",87,0.00119385780741839,369,0.00124934400975098,361692044,0.00685871600535369,980195.241192412
"5649","October","2013",2013-10-01,"Interdealer Only","Other",43,0.00059006765194242,76,0.000257317465422966,57654456,0.00109329344315674,758611.263157895
"5645","October","2013",2013-10-01,"Interdealer Only","Short Note",53,0.000727292687277867,89,0.000301332295034789,60324317,0.00114392164655944,677801.314606742
"5647","October","2013",2013-10-01,"Interdealer Only","Short Variable",456,0.00625746161129636,1572,0.0053224086269066,4897935000,0.0928788612715021,3115734.73282443
"5650","October","2013",2013-10-01,"Customer Only Buy and Sell","Bond",117883,0.95867116659212,602435,0.967866575840729,111673155682,0.508952154420126,185369.634370513
"5655","October","2013",2013-10-01,"Customer Only Buy and Sell","CP",588,0.00478184849347375,889,0.00142825929091505,14567082000,0.0663897041525948,16385919.0101237
"5651","October","2013",2013-10-01,"Customer Only Buy and Sell","Long Note",1457,0.0118489000935225,3321,0.00533548830723159,3441284531,0.0156837080973383,1036219.3709726
"5653","October","2013",2013-10-01,"Customer Only Buy and Sell","Long Variable",167,0.00135811003130972,1308,0.00210142086897287,2260783348,0.0103035554839901,1728427.63608563
"5656","October","2013",2013-10-01,"Customer Only Buy and Sell","Other",111,0.000902695889074127,348,0.000559093625690031,1532227096,0.00698314896545715,4402951.42528736
"5652","October","2013",2013-10-01,"Customer Only Buy and Sell","Short Note",242,0.00196803968608954,422,0.000677981350693083,1213010774,0.00552831558302274,2874433.11374408
"5654","October","2013",2013-10-01,"Customer Only Buy and Sell","Short Variable",2517,0.0204692392144106,13713,0.0220311807157684,84730244100,0.38615941329747,6178826.23058412
"5657","October","2013",2013-10-01,"Customer Bought Only","Bond",109944,0.959380099302786,401933,0.972146504163754,66657332385,0.507470691759606,165841.899980843
"5662","October","2013",2013-10-01,"Customer Bought Only","CP",586,0.00511348266564281,778,0.00188173148320591,12981586000,0.0988304540827871,16685843.1876607
"5658","October","2013",2013-10-01,"Customer Bought Only","Long Note",1421,0.0123997591602021,2616,0.0063272616453299,2907452020,0.0221347995045071,1111411.32262997
"5660","October","2013",2013-10-01,"Customer Bought Only","Long Variable",156,0.00136126842293563,885,0.0021405300290967,2020139000,0.0153795733957582,2282642.93785311
"5663","October","2013",2013-10-01,"Customer Bought Only","Other",93,0.000811525405980855,227,0.000549039905768305,1028580694,0.00783071475617912,4531192.4845815
"5659","October","2013",2013-10-01,"Customer Bought Only","Short Note",240,0.00209425911220866,389,0.000940865741602955,1203540774,0.00916270794659213,3093935.15167095
"5661","October","2013",2013-10-01,"Customer Bought Only","Short Variable",2159,0.0188396059302437,6621,0.0160140670312421,44553452050,0.33919105855457,6729112.22624981
"5664","October","2013",2013-10-01,"Customer Sold Only","Bond",98975,0.971390715477476,200502,0.959399388478709,45015823297,0.51116179104426,224515.582373243
